,10,20,30,40,50,60,70,80,90,100
1,2.178575038909912,1.1412031650543213,2.6376736164093018,2.714587450027466,2.9939651489257812,4.699164390563965,9.577810049057007,24.166558742523193,18.42185640335083,103.16162943840027
2,1.234891414642334,0.802607536315918,1.4221343994140625,2.7010135650634766,5.083739280700684,3.851163148880005,17.882651567459106,11.636446714401245,19.911559581756592,112.02998924255371
3,0.9474523067474365,1.019139289855957,2.470208168029785,3.741560697555542,3.7311747074127197,6.4057018756866455,6.922417879104614,6.946547746658325,36.538475036621094,30.897043466567993
4,0.47229719161987305,1.1802141666412354,1.810072660446167,2.0610055923461914,5.892421722412109,3.7904975414276123,5.933081388473511,23.06102705001831,11.032041788101196,36.40198493003845
5,0.9936256408691406,0.9252374172210693,1.3347046375274658,3.1255946159362793,2.306515693664551,5.526383399963379,5.948083877563477,15.139094591140747,104.81003952026367,160.3862645626068
6,1.0334508419036865,1.1196513175964355,1.6177918910980225,3.073538303375244,4.077976226806641,6.911925554275513,9.215792417526245,14.853577852249146,109.38173484802246,25.43669819831848
7,0.5629889965057373,0.9888219833374023,2.2732045650482178,2.4454455375671387,2.4225664138793945,5.509087800979614,9.270162105560303,14.044937133789062,29.117764234542847,27.31007409095764
8,0.9893465042114258,0.8155786991119385,1.803037166595459,2.389763593673706,5.173166513442993,10.199344635009766,6.830572605133057,171.3244845867157,20.920386791229248,23.66073250770569
9,0.889500617980957,1.3807051181793213,1.434443712234497,2.1745214462280273,5.483851194381714,4.243730068206787,9.052146673202515,11.401886940002441,23.36637043952942,13.847291469573975
10,0.7259020805358887,1.5909309387207031,3.5022735595703125,2.09560489654541,4.709018707275391,3.022073745727539,10.189207077026367,10.443886041641235,206.21438550949097,16.97614073753357
