,20,40,60,80,100,120,140
1,0.14116811752319336,0.2098848819732666,0.21495890617370605,0.26259756088256836,0.30054259300231934,0.21870803833007812,0.3647317886352539
2,0.17670154571533203,0.23458170890808105,0.18417024612426758,0.19730186462402344,0.193650484085083,0.23793435096740723,0.2485363483428955
3,0.18565702438354492,0.19083786010742188,0.2031412124633789,0.27181529998779297,0.21448254585266113,0.27614402770996094,0.24126029014587402
4,0.23141098022460938,0.27494001388549805,0.2985546588897705,0.4336845874786377,0.21700453758239746,0.2153787612915039,0.238234281539917
5,0.24019789695739746,0.33100152015686035,0.288799524307251,0.46955370903015137,0.22659516334533691,0.24286675453186035,0.24983692169189453
6,0.2679014205932617,0.252636194229126,0.26195406913757324,0.5445668697357178,0.202362060546875,0.23547601699829102,0.27182936668395996
7,0.21639752388000488,0.15806961059570312,0.18070530891418457,0.25760960578918457,0.1983942985534668,0.28550171852111816,0.25130128860473633
8,0.20391273498535156,0.17236614227294922,0.17359161376953125,0.20506024360656738,0.19189953804016113,0.2194218635559082,0.254518985748291
9,0.17569208145141602,0.15983986854553223,0.16752052307128906,0.1987767219543457,0.23940587043762207,0.3703036308288574,0.24856805801391602
10,0.14551258087158203,0.16181445121765137,0.17635798454284668,0.20966243743896484,0.19825458526611328,0.3535001277923584,0.2419888973236084
