,10,20,30,40,50,60,70,80
0,0.5473484848484849,0.5311355311355311,0.5434380776340111,0.5711775043936731,0.5513513513513514,0.5733333333333334,0.5896980461811723,0.528169014084507
1,0.5306122448979592,0.552,0.5711538461538461,0.578125,0.5411089866156787,0.5772058823529411,0.5977859778597786,0.5590994371482176
2,0.5684210526315789,0.5393258426966292,0.5633528265107213,0.5319148936170213,0.5613026819923371,0.552,0.5802919708029197,0.5530035335689046
3,0.5306930693069307,0.573502722323049,0.5451263537906137,0.5510204081632653,0.6076642335766423,0.6316758747697975,0.5784313725490197,0.5881294964028777
4,0.561525129982669,0.587360594795539,0.5904761904761905,0.5789473684210527,0.554006968641115,0.5682656826568265,0.5368043087971275,0.6184971098265896
5,0.5302752293577981,0.5159010600706714,0.5740402193784278,0.6102292768959435,0.5700934579439252,0.52,0.5735849056603773,0.5420560747663551
6,0.549165120593692,0.5763636363636364,0.5868794326241135,0.5461254612546126,0.541015625,0.6094339622641509,0.5437956204379562,0.5448028673835126
7,0.5446265938069217,0.5540796963946869,0.6045627376425855,0.5599250936329588,0.6256684491978609,0.5498154981549815,0.5373665480427047,0.5745967741935484
8,0.5633561643835616,0.5495327102803739,0.5528756957328386,0.53584229390681,0.5866425992779783,0.5577264653641207,0.5606617647058824,0.6109154929577465
9,0.5771929824561404,0.5648312611012434,0.5623836126629422,0.5605786618444847,0.5540275049115914,0.5657142857142857,0.5825771324863884,0.593128390596745
