,20,40,60,80,100,120,140
1,8,17,23,29,35,49,64
2,7,20,20,39,63,57,57
3,9,12,19,27,40,54,69
4,8,15,25,41,41,40,64
5,9,15,14,41,55,39,60
6,7,13,20,31,44,44,48
7,8,23,31,38,48,49,52
8,8,11,24,34,56,56,59
9,6,14,16,26,37,68,54
10,8,16,20,23,36,54,61
