,20,40,60,80,100,120,140
1,0.257488489151001,0.19002079963684082,0.2072591781616211,0.2103404998779297,0.27054905891418457,0.27175259590148926,0.3087637424468994
2,0.1822068691253662,0.22718214988708496,0.23125481605529785,0.2991647720336914,0.24529576301574707,0.28073930740356445,0.32842469215393066
3,0.17237210273742676,0.1938016414642334,0.2005600929260254,0.29169535636901855,0.21944642066955566,0.34246230125427246,0.29496002197265625
4,0.19484972953796387,0.23336052894592285,0.2640657424926758,0.3016238212585449,0.24269652366638184,0.2681410312652588,0.32948780059814453
5,0.16006827354431152,0.19671368598937988,0.2760164737701416,0.3055760860443115,0.2590816020965576,0.26621150970458984,0.2949182987213135
6,0.1593167781829834,0.17535614967346191,0.20714020729064941,0.2756617069244385,0.24823260307312012,0.2762925624847412,0.291961669921875
7,0.19582271575927734,0.18819785118103027,0.20501160621643066,0.22586798667907715,0.22138524055480957,0.24730920791625977,0.29089927673339844
8,0.21454286575317383,0.18815064430236816,0.21203374862670898,0.22550129890441895,0.21499943733215332,0.27587223052978516,0.2991044521331787
9,0.17736101150512695,0.18036699295043945,0.19210457801818848,0.22867774963378906,0.21249890327453613,0.270465612411499,0.2892930507659912
10,0.16748905181884766,0.1861870288848877,0.2024233341217041,0.2124643325805664,0.24033737182617188,0.2731959819793701,0.2931349277496338
